Invoice(Invoice Auto ID)_Invoice No.,Item No.,Contract(Contract ID)_Contract No.,Contract Line Item(Contract Line Item Auto ID)_Line No.,Amount (Converted),Implementation Project(Project)_Project ID,Line Item Type,Unit Price,SOV Item(SOV Item Auto ID)_SOV Item ID-Name,Unit Price (Converted),Vendor(Vendor)_Vendor ID,Amount Less Retainage,Amount,Overhead,Profit,CIP Unit(Unit ID)_Unit Short Name
C10478VFD Hunter 10 through 14,8,CT-F165-17000053,8,4980.94,C10478VFD,,4980.94,,4980.94,,4980.94,4980.94,0,0,LS
C10478VFD Hunter 10 through 14,9,CT-F165-17000053,9,8848.62,C10478VFD,,8848.62,,8848.62,,8848.62,8848.62,0,0,LS
C10478VFD Hunter 2,1,CT-F165-17000053,1,81198.62,C10478VFD,,1972054.86,,1972054.86,,81198.62,81198.62,0,0,
C10478VFD Hunter 3,1,CT-F165-17000053,1,47175.29,C10478VFD,,1972054.86,,1972054.86,,47175.29,47175.29,0,0,
C10478VFD Hunter 4,1,CT-F165-17000053,1,47598.63,C10478VFD,,1972054.86,,1972054.86,,47598.63,47598.63,0,0,
C10478VFD Hunter 5,1,CT-F165-17000053,1,106652.21,C10478VFD,,1972054.86,,1972054.86,,106652.21,106652.21,0,0,
C10478VFD Hunter 6,1,CT-F165-17000053,1,545563.06,C10478VFD,,1972054.86,,1972054.86,,545563.06,545563.06,0,0,
C10478VFD Hunter 7,1,CT-F165-17000053,1,98272.34,C10478VFD,,1972054.86,,1972054.86,,98272.34,98272.34,0,0,
C10478VFD Hunter 8,1,CT-F165-17000053,1,363468.43,C10478VFD,,1972054.86,,1972054.86,,363468.43,363468.43,0,0,
C10478VFD Hunter 9,1,CT-F165-17000053,1,169904.39,C10478VFD,,1972054.86,,1972054.86,,169904.39,169904.39,0,0,
C10580 Felix 1,1,DO-F165-15004848,1,64483.75,,,712375.12,,712375.12,,64483.75,64483.75,0,0,
C10580 Felix 2,1,DO-F165-15004848,1,264441.3,,,712375.12,,712375.12,,264441.3,264441.3,0,0,
C10580 Felix 3,1,DO-F165-15004848,1,258385.08,,,712375.12,,712375.12,,258385.08,258385.08,0,0,
C10580 Felix 4,1,DO-F165-15004848,1,108550.83,,,712375.12,,712375.12,,108550.83,108550.83,0,0,
C10580 Felix 5,1,DO-F165-15004848,1,16514.16,,,712375.12,,712375.12,,16514.16,16514.16,0,0,
C10580 Felix 5,2,DO-F165-15004848,2,26031.98,,,26615,,26615,,26031.98,26031.98,0,0,
C10580 Felix 6,1,DO-F165-15004848,2,583.02,,,26615,,26615,,583.02,583.02,0,0,
C10580 Felix 6,2,DO-F165-15004848,3,9271.36,,,9271.36,,9271.36,,9271.36,9271.36,0,0,
C10580 Felix 6,3,DO-F165-15004848,4,4349.37,,,4349.37,,4349.37,,4349.37,4349.37,0,0,
C10580 Felix 6,4,DO-F165-15004848,5,8640.95,,,8640.95,,8640.95,,8640.95,8640.95,0,0,
C10582 Felix 1661.05-01 Pmt 1,1,DO-F165-16007235,1,18386.41,,,185558.58,,185558.58,,18386.41,18386.41,0,0,
C10582 Felix 1661.05-04,1,DO-F165-16007235,1,39979,,,185558.58,,185558.58,,39979,39979,0,0,
C10582 Felix 1661.05-06 Pmt 6,1,DO-F165-16007235,1,5035,,,185558.58,,185558.58,,5035,5035,0,0,
C10582 Felix 1661.5-03 Pmt 3,1,DO-F165-16007235,1,62711,,,185558.58,,185558.58,,62711,62711,0,0,
C10582 Felix 7,1,DO-F165-16007235,1,1387,,,185558.58,,185558.58,,1387,1387,0,0,
C10582 Felix 7,2,DO-F165-16007235,3,3784.08,C10582CAP,,3784.08,,3784.08,,3784.08,3784.08,0,0,LS
C10582 Felix Construction 1661.05-2 Pmt 2,1,DO-F165-16007235,1,16004.17,,,185558.58,,185558.58,,16004.17,16004.17,0,0,
C10582 Felix Pmt5 1661.05-05,1,DO-F165-16007235,1,42056,,,185558.58,,185558.58,,42056,42056,0,0,
C10582 Felix Pmt5 1661.05-05,2,DO-F165-16007235,2,3901.62,C10582CAP,,3901.62,,3901.62,,3901.62,3901.62,0,0,LS
C10582 Jensen Eng D03010-1,1,CT-F165-14000056,1,8445,,,15875,,15875,,8445,8445,0,0,
C10582 Jensen Eng D03010-3,1,CT-F165-14000056,1,1057.5,,,15875,,15875,,1057.5,1057.5,0,0,
C10582 Jensen Eng D03010-3,2,CT-F165-14000056,2,300,,,3000,,3000,,300,300,0,0,
C10582 Jensen Eng D03010-4,1,CT-F165-14000056,1,1800,,,15875,,15875,,1800,1800,0,0,
C10582 Jensen Engineering D03010-2,1,CT-F165-14000056,1,4572.5,,,15875,,15875,,4572.5,4572.5,0,0,
C10582 Jensen Engineering D03010-2,2,CT-F165-14000056,2,2700,,,3000,,3000,,2700,2700,0,0,
C10597-2 Garney 10,1,CT-F165-15000069,1,1351842.47,,,15237196.29,,15237196.29,,1351842.47,1351842.47,0,0,
C10597-2 Garney 11,1,CT-F165-15000069,1,1194638.56,,,15237196.29,,15237196.29,,1194638.56,1194638.56,0,0,
c10597-2 Garney 1-8,1,CT-F165-15000069,1,9897052.2,,,15237196.29,,15237196.29,,9897052.2,9897052.2,0,0,
c10597-2 Garney 1-8,2,CT-F165-15000069,2,181868.07,,,181868.07,,181868.07,,181868.07,181868.07,0,0,
c10597-2 Garney 1-8,3,CT-F165-15000069,3,6251.51,,,39706.46,,39706.46,,6251.51,6251.51,0,0,
c10597-2 Garney 1-8,4,CT-F165-15000069,4,24728.76,,,24728.76,,24728.76,,24728.76,24728.76,0,0,
C10597-2 Garney 69-12 Pmt 12,1,CT-F165-15000069,1,150703.62,,,15237196.29,,15237196.29,,150703.62,150703.62,0,0,
C10597-2 Garney 69-12 Pmt 12,2,CT-F165-15000069,3,33454.95,,,39706.46,,39706.46,,33454.95,33454.95,0,0,
C10597-2 Garney 69-13,1,CT-F165-15000069,1,266515.73,,,15237196.29,,15237196.29,,266515.73,266515.73,0,0,
C10597-2 Garney 69-13,2,CT-F165-15000069,5,68250.83,,,68250.83,,68250.83,,68250.83,68250.83,0,0,
C10597-2 Garney 69-9,1,CT-F165-15000069,1,1350182.82,,,15237196.29,,15237196.29,,1350182.82,1350182.82,0,0,
c10597-2 Garney Pmt 15 69-15,1,CT-F165-15000069,1,1026260.89,,,15237196.29,,15237196.29,,1026260.89,1026260.89,0,0,
c10597-2 Garney Pmt 15 69-15,2,CT-F165-15000069,6,126831.57,C10597PII,,126831.57,,126831.57,,126831.57,126831.57,0,0,LS
C10597-2 Stantec 1030972,1,CT-F165-13000297,2,18445.19,C10597PII,,153626,,153626,,18445.19,18445.19,0,0,
C10597-2 STANTEC 991119,1,CT-F165-13000297,2,42760.16,C10597PII,,153626,,153626,,42760.16,42760.16,0,0,
C10597-2 Stantec Inv 946632 Pmt 15,1,CT-F165-13000297,2,11323.55,,,183626,,183626,,11323.55,11323.55,0,0,
C10597-3 Entellus 14-19,1,CT-F165-15000073,2,62040.26,C10597PIII,,611253.17,,611253.17,,62040.26,62040.26,0,0,LS
C10597-3 Entellus 18482,1,CT-F165-15000073,1,45365.65,,,669371.23,,669371.23,,45365.65,45365.65,0,0,
C10597-3 Entellus 18536,1,CT-F165-15000073,1,151656.51,,,669371.23,,669371.23,,151656.51,151656.51,0,0,
C10597-3 Entellus 18584,1,CT-F165-15000073,1,88317.54,,,669371.23,,669371.23,,88317.54,88317.54,0,0,
C10597-3 Entellus 18657,1,CT-F165-15000073,1,71625.05,,,669371.23,,669371.23,,71625.05,71625.05,0,0,
C10597-3 Entellus 18684,1,CT-F165-15000073,1,110697.91,,,669371.23,,669371.23,,110697.91,110697.91,0,0,
C10597-3 Entellus 18776,1,CT-F165-15000073,1,51274.83,,,669371.23,,669371.23,,51274.83,51274.83,0,0,
c10597-3 Entellus 18838,1,CT-F165-15000073,1,61616.99,,,669371.23,,669371.23,,61616.99,61616.99,0,0,
C10597-3 Entellus 18889,1,CT-F165-15000073,1,46604.47,,,669371.23,,669371.23,,46604.47,46604.47,0,0,
C10597-3 Entellus 18928,1,CT-F165-15000073,2,263607.8,C10597PIII,,611253.17,,611253.17,,263607.8,263607.8,0,0,LS
C10597-3 Entellus 19019,1,CT-F165-15000073,2,155228.58,C10597PIII,,611253.17,,611253.17,,155228.58,155228.58,0,0,LS
C10597-3 Entellus 19028,1,CT-F165-15000073,1,30815.14,,,669371.23,,669371.23,,30815.14,30815.14,0,0,
C10597-3 Entellus 19028,2,CT-F165-15000073,2,17942.21,C10597PIII,,611253.17,,611253.17,,17942.21,17942.21,0,0,LS
C10597-3 Entellus 19078,1,CT-F165-15000073,1,8422.03,,,669371.23,,669371.23,,8422.03,8422.03,0,0,
C10597-3 Entellus 19078,2,CT-F165-15000073,2,15433.72,C10597PIII,,611253.17,,611253.17,,15433.72,15433.72,0,0,LS
C10597-3 Entellus 19188,1,CT-F165-15000073,1,2240.68,,,669371.23,,669371.23,,2240.68,2240.68,0,0,
C10597-3 Entellus 19188,2,CT-F165-15000073,2,24522.15,C10597PIII,,611253.17,,611253.17,,24522.15,24522.15,0,0,LS
C10597-3 Entellus 19475,1,CT-F165-15000073,2,7366.72,C10597PIII,,611253.17,,611253.17,,7366.72,7366.72,0,0,LS
C10597-3 Entellus 20-23,1,CT-F165-15000073,2,59078.17,C10597PIII,,611253.17,,611253.17,,59078.17,59078.17,0,0,LS
C10597-3 Entellus 24-26,1,CT-F165-15000073,2,6033.56,C10597PIII,,611253.17,,611253.17,,6033.56,6033.56,0,0,LS
C10597-3 Entellus 24-26,2,CT-F165-15000073,2,177416.41,C10597PIII,,611253.17,,611253.17,,177416.41,177416.41,0,0,LS
C10597-3 Garney 1-3,1,CT-F165-16000083,1,5303586.78,,,15722544.84,,15722544.84,,5303586.78,5303586.78,0,0,
C10597-3 Garney 4,1,CT-F165-16000083,1,1311150.59,,,15722544.84,,15722544.84,,1311150.59,1311150.59,0,0,
C10597-3 Garney 7,1,CT-F165-16000083,1,1756718.71,,,15722544.84,,15722544.84,,1756718.71,1756718.71,0,0,
C10597-3 Garney 9&10,1,CT-F165-16000083,1,1500230.26,,,15722544.84,,15722544.84,,1500230.26,1500230.26,0,0,
C10597-3 Garney Companies 8,1,CT-F165-16000083,1,1091299.84,,,15722544.84,,15722544.84,,1091299.84,1091299.84,0,0,
C10597-3 Garney Construction 83-2 5,1,CT-F165-16000083,1,2062981.6,,,15722544.84,,15722544.84,,2062981.6,2062981.6,0,0,
C10597-3 Garney Construction 83-2 6,1,CT-F165-16000083,1,1509187.44,,,15722544.84,,15722544.84,,1509187.44,1509187.44,0,0,
C10597-3 GMP 2 Garney 7 thru 9,1,CT-F165-17000065,1,516711.18,C10597PIII,,2130937.96,,2130937.96,,516711.18,516711.18,0,0,
C10597-3 GMP2 Garney 1,1,CT-F165-17000065,1,256865.35,C10597PIII,,2130937.96,,2130937.96,,256865.35,256865.35,0,0,
c10597-3 GMP2 Garney 10FINAL,1,CT-F165-17000065,1,118888.88,C10597PIII,,2130937.96,,2130937.96,,118888.88,118888.88,0,0,
C10597-3 GMP2 Garney 6,1,CT-F165-17000065,1,134744.16,C10597PIII,,2130937.96,,2130937.96,,134744.16,134744.16,0,0,
C10597-3 GMP2Garney 1,1,CT-F165-17000065,1,314516.95,C10597PIII,,2130937.96,,2130937.96,,314516.95,314516.95,0,0,
C10597-3GMP1 Garney 11 Final,1,CT-F165-16000083,1,719998.74,,,15722544.84,,15722544.84,,719998.74,719998.74,0,0,
C10597-3GMP1 Garney 11 Final,2,CT-F165-16000083,1,10980.65,C10597PIII,,10980.65,,10980.65,,10980.65,10980.65,0,0,LS
C10597-3GMP1 Garney 11 Final,3,CT-F165-16000083,2,2989.75,C10597PIII,,2989.75,,2989.75,,2989.75,2989.75,0,0,LS
C10597-3GMP1 Garney 11 Final,4,CT-F165-16000083,3,1750.67,C10597PIII,,1750.67,,1750.67,,1750.67,1750.67,0,0,LS
C10597-3GMP1 Garney 11 Final,5,CT-F165-16000083,4,18759.31,C10597PIII,,18759.31,,18759.31,,18759.31,18759.31,0,0,LS
C10597-3GMP1 Garney 11 Final,6,CT-F165-16000083,5,10039.45,C10597PIII,,10039.45,,10039.45,,10039.45,10039.45,0,0,LS
C10597-3GMP1 Garney 11 Final,7,CT-F165-16000083,6,7030.26,C10597PIII,,7030.26,,7030.26,,7030.26,7030.26,0,0,LS
C10597-3GMP1 Garney 11 Final,8,CT-F165-16000083,7,8911.44,C10597PIII,,8911.44,,8911.44,,8911.44,8911.44,0,0,LS
C10597-3GMP1 Garney 11 Final,9,CT-F165-16000083,8,29060.45,C10597PIII,,29060.45,,29060.45,,29060.45,29060.45,0,0,LS
C10597-3GMP1 Garney 11 Final,10,CT-F165-16000083,9,17006.94,C10597PIII,,17006.94,,17006.94,,17006.94,17006.94,0,0,LS
C10597-3GMP2 Garney 2&3,1,CT-F165-17000065,1,519874.24,C10597PIII,,2130937.96,,2130937.96,,519874.24,519874.24,0,0,
C10597-3P Garney 1,1,CT-F165-16000067,1,188800,,,196700,,196700,,188800,188800,0,0,
C10597-3PH2 Garney 5,1,CT-F165-17000065,1,244072.95,C10597PIII,,2130937.96,,2130937.96,,244072.95,244072.95,0,0,
C10597PIII Garney 1FINAL,1,DO-F165-18003406,1,43098.3,,,43098.3,,43098.3,,43098.3,43098.3,0,0,
C1392 Garney 17000080-2 Pmt 2,1,CT-F165-17000080,1,600039.9,C10392CAP,,4286000,,4286000,,600039.9,600039.9,0,0,
C1392 Garney 17000080-2 Pmt 2,2,CT-F165-17000080,2,225,C10392CAP,,1024000,,1024000,,225,225,0,0,
Carollo Inv 0173406,1,CT-F165-15000095,2,8707.5,C10392CAP,,351986,,351986,,8707.5,8707.5,0,0,LS
Carollo PMTS 22 - 29,1,CT-F165-15000008,1,35340.58,,,347790,,347790,,35340.58,35340.58,0,0,
Carollo PMTS 35-40,1,CT-F165-15000095,2,11236.58,C10392CAP,,351986,,351986,,11236.58,11236.58,0,0,LS
Colwell Shelor PMTS 4-5,1,CT-F165-16000096,1,201923,CP0013CAP - OLD,,565205,,565205,,201923,201923,0,0,
CP.718 Talis 1Final,1,DO-F165-18003212,1,11064.45,,,11064.45,,11064.45,,11064.45,11064.45,0,0,
CP0009 DL Withers 1,1,CT-F165-16000088,1,699402.12,,,4102440.24,,4102440.24,,699402.12,699402.12,0,0,
CP0009 DL Withers 2 3 4 5 6 7,1,CT-F165-16000088,1,3152912.09,,,4102440.24,,4102440.24,,3152912.09,3152912.09,0,0,
CP0009 DL Withers 8 and 9,1,CT-F165-16000088,1,250126.03,,,4102440.24,,4102440.24,,250126.03,250126.03,0,0,
CP0009 DL Withers 8 and 9,2,CT-F165-16000088,1,0,CP0009MEDC,,0,,0,,0,0,0,0,LS
CP0009 DL Withers 8 and 9,3,CT-F165-16000088,2,-38430.33,CP0009MEDC,,-38430.33,,-38430.33,,-38430.33,-38430.33,0,0,
CP0009 DL Withers 8 and 9,4,CT-F165-16000088,3,26566,CP0009MEDC,,26566,,26566,,26566,26566,0,0,LS
CP0009 DL Withers 8 and 9,5,CT-F165-16000088,4,37762,CP0009MEDC,,37762,,37762,,37762,37762,0,0,LS
CP0009 DL Withers 8 and 9,6,CT-F165-16000088,5,9642,CP0009MEDC,,9642,,9642,,9642,9642,0,0,LS
CP0009 DL Withers 8 and 9,7,CT-F165-16000088,6,4148,CP0009MEDC,,4148,,4148,,4148,4148,0,0,LS
CP0009 DL Withers 8 and 9,8,CT-F165-16000088,7,-3600,CP0009MEDC,,-3600,,-3600,,-3600,-3600,0,0,LS
cp0010 EPG 11-15,1,DO-F165-16007059,1,31991.37,,,321689.62,,321689.62,,31991.37,31991.37,0,0,
CP0010 EPG 18-21,1,DO-F165-16007059,1,11983.18,,,321689.62,,321689.62,,11983.18,11983.18,0,0,
CP0010 EPG 5-7,1,DO-F165-16007059,1,96117.89,,,321689.62,,321689.62,,96117.89,96117.89,0,0,
CP0010 EPG 6980R&7125,1,DO-F165-16007059,1,77667.52,,,321689.62,,321689.62,,77667.52,77667.52,0,0,
CP0010 EPG 7001R 2,1,DO-F165-16007059,1,29989.39,,,321689.62,,321689.62,,29989.39,29989.39,0,0,
CP0010 EPG 7060 3,1,DO-F165-16007059,1,36056.63,,,321689.62,,321689.62,,36056.63,36056.63,0,0,
CP0010 EPG 7388,1,DO-F165-16007059,1,6765.44,,,321689.62,,321689.62,,6765.44,6765.44,0,0,
CP0010 EPG 7437,1,DO-F165-16007059,1,7503.84,,,100586.35,,100586.35,,7503.84,7503.84,0,0,
CP0010 EPG 7437,2,DO-F165-16007059,2,2150,CP0010CAP - OLD,,2150,,2150,,2150,2150,0,0,
CP0010 EPG 7508,1,DO-F165-16007059,1,9836.38,,,321689.62,,321689.62,,9836.38,9836.38,0,0,
CP0010 EPG 7904,1,DO-F165-16007059,1,6350,,,321689.62,,321689.62,,6350,6350,0,0,
CP0010 EPG 8023,1,DO-F165-16007059,1,5311.68,,,321689.62,,321689.62,,5311.68,5311.68,0,0,
CP0010 Hunter 1,1,CT-F165-17000099,1,214705.08,,,671316.38,,671316.38,,214705.08,214705.08,0,0,
CP0010-1 Hunter 2,1,CT-F165-17000099,1,154184.88,,,671316.38,,671316.38,,154184.88,154184.88,0,0,
CP0010GMP1 Hunter 3,1,CT-F165-17000099,1,116870.84,,,671316.38,,671316.38,,116870.84,116870.84,0,0,
CP0010GMP1 Hunter 4,1,CT-F165-17000099,1,107161.56,,,671316.38,,671316.38,,107161.56,107161.56,0,0,
CP0010GMP1 Hunter 4,2,CT-F165-17000099,2,453.43,,,453.43,,453.43,,453.43,453.43,0,0,LS
CP0010GMP1 Hunter 6FINAL,1,CT-F165-17000099,1,78394.02,,,671316.38,,671316.38,,78394.02,78394.02,0,0,
CP0010GMP1 Hunter 6FINAL,2,CT-F165-17000099,2,0,,,453.43,,453.43,,0,0,0,0,LS
CP0010GMP1 Hunter 6FINAL,3,CT-F165-17000099,3,9783.3,,,9783.3,,9783.3,,9783.3,9783.3,0,0,LS
CP0010GMP1 Hunter 6FINAL,4,CT-F165-17000099,4,381.54,,,381.54,,381.54,,381.54,381.54,0,0,LS
CP0010GMP1 Hunter 6FINAL,5,CT-F165-17000099,5,22067.2,,,22067.2,,22067.2,,22067.2,22067.2,0,0,LS
CP0010GMP1 Hunter 6FINAL,6,CT-F165-17000099,6,-13284.66,,,-13284.66,,-13284.66,,-13284.66,-13284.66,0,0,LS
CP0010GMP2 Hunter 1-3,1,CT-F165-17000106,1,745759.06,,,2265752.4,,2265752.4,,745759.06,745759.06,0,0,
"CP0010GMP2 Hunter 4,5",1,CT-F165-17000106,1,994677.4,,,2265752.4,,2265752.4,,994677.4,994677.4,0,0,
"CP0010GMP2 Hunter 4,5",2,CT-F165-17000106,2,21975.26,,,21975.26,,21975.26,,21975.26,21975.26,0,0,LS
cp0010GMP2 Hunter 6,10,CT-F165-17000106,1,333614.35,,,2265752.4,,2265752.4,,333614.35,333614.35,0,0,
cp0010GMP2 Hunter 6,9,CT-F165-17000106,10,13742.01,,,13742.01,,13742.01,,13742.01,13742.01,0,0,LS
cp0010GMP2 Hunter 6,1,CT-F165-17000106,2,0,,,21975.26,,21975.26,,0,0,0,0,LS
cp0010GMP2 Hunter 6,2,CT-F165-17000106,3,4519.86,,,4519.86,,4519.86,,4519.86,4519.86,0,0,LS
cp0010GMP2 Hunter 6,3,CT-F165-17000106,4,2668.49,,,2668.49,,2668.49,,2668.49,2668.49,0,0,LS
cp0010GMP2 Hunter 6,4,CT-F165-17000106,5,332.56,,,332.56,,332.56,,332.56,332.56,0,0,LS
cp0010GMP2 Hunter 6,5,CT-F165-17000106,6,10074.7,,,10074.7,,10074.7,,10074.7,10074.7,0,0,LS
cp0010GMP2 Hunter 6,6,CT-F165-17000106,7,2076.25,,,2076.25,,2076.25,,2076.25,2076.25,0,0,LS
cp0010GMP2 Hunter 6,7,CT-F165-17000106,8,797.24,,,797.24,,797.24,,797.24,797.24,0,0,
cp0010GMP2 Hunter 6,8,CT-F165-17000106,9,1564.31,,,1564.31,,1564.31,,1564.31,1564.31,0,0,LS
CP0010GMP2 Hunter 7,1,CT-F165-17000106,1,46065.67,,,2265752.4,,2265752.4,,46065.67,46065.67,0,0,
CP0010GMP2 Hunter 7,10,CT-F165-17000106,10,0,,,13742.01,,13742.01,,0,0,0,0,LS
CP0010GMP2 Hunter 7,2,CT-F165-17000106,2,0,,,21975.26,,21975.26,,0,0,0,0,LS
CP0010GMP2 Hunter 7,3,CT-F165-17000106,3,0,,,4519.86,,4519.86,,0,0,0,0,LS
CP0010GMP2 Hunter 7,4,CT-F165-17000106,4,0,,,2668.49,,2668.49,,0,0,0,0,LS
CP0010GMP2 Hunter 7,5,CT-F165-17000106,5,0,,,332.56,,332.56,,0,0,0,0,LS
CP0010GMP2 Hunter 7,6,CT-F165-17000106,6,0,,,10074.7,,10074.7,,0,0,0,0,LS
CP0010GMP2 Hunter 7,7,CT-F165-17000106,7,0,,,2076.25,,2076.25,,0,0,0,0,LS
CP0010GMP2 Hunter 7,8,CT-F165-17000106,8,0,,,797.24,,797.24,,0,0,0,0,
CP0010GMP2 Hunter 7,9,CT-F165-17000106,9,0,,,1564.31,,1564.31,,0,0,0,0,LS
cp0010GMP2 hunter 8,1,CT-F165-17000106,1,54237.64,,,2265752.4,,2265752.4,,54237.64,54237.64,0,0,
CP0010GMP2 Hunter 9FINAL,11,CT-F165-17000106,1,0,,,2265752.4,,2265752.4,,0,0,0,0,
CP0010GMP2 Hunter 9FINAL,1,CT-F165-17000106,1,91398.28,,,2265752.4,,2265752.4,,91398.28,91398.28,0,0,
CP0010GMP2 Hunter 9FINAL,10,CT-F165-17000106,10,0,,,13742.01,,13742.01,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,20,CT-F165-17000106,10,0,,,13742.01,,13742.01,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,2,CT-F165-17000106,2,0,,,21975.26,,21975.26,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,12,CT-F165-17000106,2,0,,,21975.26,,21975.26,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,3,CT-F165-17000106,3,0,,,4519.86,,4519.86,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,13,CT-F165-17000106,3,0,,,4519.86,,4519.86,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,4,CT-F165-17000106,4,0,,,2668.49,,2668.49,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,14,CT-F165-17000106,4,0,,,2668.49,,2668.49,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,5,CT-F165-17000106,5,0,,,332.56,,332.56,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,15,CT-F165-17000106,5,0,,,332.56,,332.56,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,6,CT-F165-17000106,6,0,,,10074.7,,10074.7,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,16,CT-F165-17000106,6,0,,,10074.7,,10074.7,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,7,CT-F165-17000106,7,0,,,2076.25,,2076.25,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,17,CT-F165-17000106,7,0,,,2076.25,,2076.25,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,8,CT-F165-17000106,8,0,,,797.24,,797.24,,0,0,0,0,
CP0010GMP2 Hunter 9FINAL,18,CT-F165-17000106,8,0,,,797.24,,797.24,,0,0,0,0,
CP0010GMP2 Hunter 9FINAL,9,CT-F165-17000106,9,0,,,1564.31,,1564.31,,0,0,0,0,LS
CP0010GMP2 Hunter 9FINAL,19,CT-F165-17000106,9,0,,,1564.31,,1564.31,,0,0,0,0,LS
CP0013 Colwell Shelor 1 PreDesign,1,CT-F165-16000096,1,205468.03,CP0013CAP - OLD,,565205,,565205,,205468.03,205468.03,0,0,
CP0013 Colwell Shelor 1DV,1,CT-F165-15000067,1,44500,,,44600,,44600,,44500,44500,0,0,
CP0013 Colwell Shelor 2,1,CT-F165-15000067,1,100,,,44600,,44600,,100,100,0,0,
CP0013 Colwell Shelor 2,2,CT-F165-15000067,2,14662.4,CP0013CAP - OLD,,14662.4,,14662.4,,14662.4,14662.4,0,0,
CP0013 Colwell Shelor 2 PreDesign,1,CT-F165-16000096,1,57010,CP0013CAP - OLD,,565205,,565205,,57010,57010,0,0,
cp0013 ColwellShelor 6,1,CT-F165-16000096,1,85417,CP0013CAP - OLD,,565205,,565205,,85417,85417,0,0,
cp0015 Dig 1309/1342,1,CT-F165-17000056,1,171848.84,CP0015CAP - OLD,,739204,,739204,,171848.84,171848.84,0,0,
CP0015 Dig Studio 1104,1,CT-F165-17000056,1,40386.14,CP0015CAP - OLD,,739204,,739204,,40386.14,40386.14,0,0,
CP0015 Dig Studio 1139,1,CT-F165-17000056,1,76295.05,CP0015CAP - OLD,,739204,,739204,,76295.05,76295.05,0,0,
CP0015 Dig Studio 1210/1211,1,CT-F165-17000056,1,88277.42,CP0015CAP - OLD,,739204,,739204,,88277.42,88277.42,0,0,
CP0015 Dig Studio 1268,1,CT-F165-17000056,1,74111.25,CP0015CAP - OLD,,739204,,739204,,74111.25,74111.25,0,0,
CP0015 Dig Studio 1370,1,CT-F165-17000056,1,110788.01,CP0015CAP - OLD,,739204,,739204,,110788.01,110788.01,0,0,
CP0015 Dig Studio 1421,1,CT-F165-17000056,1,8655.82,CP0015CAP - OLD,,739204,,739204,,8655.82,8655.82,0,0,
CP0015 Dig Studio 1469/1494,1,CT-F165-17000056,1,66435.98,CP0015CAP - OLD,,739204,,739204,,66435.98,66435.98,0,0,
CP0015 Dig Studio 1517,1,CT-F165-17000056,1,7316,CP0015CAP - OLD,,739204,,739204,,7316,7316,0,0,
CP0015 Dig Studio 1605,1,CT-F165-17000056,1,4186.25,CP0015CAP - OLD,,739204,,739204,,4186.25,4186.25,0,0,
CP0015 Dig Studio 1610,1,CT-F165-17000056,1,43603.24,CP0015CAP - OLD,,739204,,739204,,43603.24,43603.24,0,0,
CP0015 Dig Studio 1610,2,CT-F165-17000056,2,6799.01,CP0015CAP - OLD,,22033,,22033,,6799.01,6799.01,0,0,
CP0015 Dig Studio 1658,1,CT-F165-17000056,1,47300,CP0015CAP - OLD,,739204,,739204,,47300,47300,0,0,
CP0015 Dig Studio 1724 1767 1875,1,CT-F165-17000056,2,15233.99,CP0015CAP - OLD,,22033,,22033,,15233.99,15233.99,0,0,
CP0015 Dig Studio 1724 1767 1875,2,CT-F165-17000056,3,36676.55,CP0015CAP - OLD,,47300,,47300,,36676.55,36676.55,0,0,
CP0015 Dig Studio 2008 plus credit,1,CT-F165-17000056,1,0,CP0015CAP - OLD,,739204,,739204,,0,0,0,0,
CP0015 Dig Studio 2008 plus credit,2,CT-F165-17000056,2,0,CP0015CAP - OLD,,22033,,22033,,0,0,0,0,
CP0015 Dig Studio 2008 plus credit,3,CT-F165-17000056,3,10623.45,CP0015CAP - OLD,,47300,,47300,,10623.45,10623.45,0,0,
CP0015 Dig Studio 2008 plus credit,4,CT-F165-17000056,4,10258,,,10258,,10258,,10258,10258,0,0,
CP0015 Dig Studio 2008 plus credit,5,CT-F165-17000056,5,3240,,,3240,,3240,,3240,3240,0,0,
CP0015 Haydon 1,1,CT-F165-17000104,1,23612,,,48864,,48864,,23612,23612,0,0,
CP0015 Haydon 1C,1,CT-F165-17000137,1,312397.67,,,5754021,,5754021,,312397.67,312397.67,0,0,
CP0015 Haydon 2,1,CT-F165-17000137,1,312397.67,,,5754021,,5754021,,312397.67,312397.67,0,0,
CP0015 Haydon 2PC,1,CT-F165-17000104,1,24938.63,,,48864,,48864,,24938.63,24938.63,0,0,
